Order_ID,Delivery_Partner_ID,Tracking_Number,Shipment_Date,Delivery_Date,Delivery_Status
13956,9,TRK00012248,2024-09-27,2024-10-02,Delivered
6675,1,TRK00012249,2026-03-13,2026-03-18,Delivered
14475,6,TRK00012250,2024-09-30,2024-10-03,Delivered
9101,5,TRK00012251,2026-06-11,2026-06-18,Delivered
5396,10,TRK00012252,2024-12-02,2024-12-12,In Transit
6356,9,TRK00012253,2026-01-29,2026-02-06,Delivered
2393,2,TRK00012254,2024-09-13,2024-09-21,Delivered
19168,10,TRK00012255,2025-10-12,2025-10-21,Delivered
14182,8,TRK00012256,2024-07-14,2024-07-17,Delivered
6410,2,TRK00012257,2026-07-06,2026-07-07,Returned
14042,4,TRK00012258,2025-06-14,2025-06-21,Delivered
1652,4,TRK00012259,2026-04-16,2026-04-20,Delivered
9365,10,TRK00012260,2026-03-05,2026-03-13,Delivered
16218,2,TRK00012261,2025-08-20,2025-08-24,Delivered
10827,8,TRK00012262,2026-05-13,2026-05-14,Returned
10172,5,TRK00012263,2026-06-25,2026-07-02,Delivered
19282,3,TRK00012264,2025-11-27,2025-11-30,In Transit
19199,10,TRK00012265,2024-12-01,2024-12-05,Delivered
13891,4,TRK00012266,2025-06-07,2025-06-11,Shipped
6442,7,TRK00012267,2024-10-12,2024-10-14,Shipped
10720,6,TRK00012268,2025-08-19,2025-08-25,Delivered
8002,2,TRK00012269,2025-09-15,2025-09-18,Delivered
2806,10,TRK00012270,2026-03-30,2026-04-04,Delivered
8798,8,TRK00012271,2025-03-13,2025-03-21,Delivered
11762,9,TRK00012272,2024-11-08,2024-11-12,Delivered
11535,4,TRK00012273,2025-07-16,2025-07-18,Returned
11001,6,TRK00012274,2026-06-15,2026-06-24,Delivered
16792,3,TRK00012275,2025-12-20,2025-12-28,Shipped
19648,6,TRK00012276,2026-01-03,2026-01-04,Delivered
13386,5,TRK00012277,2025-01-29,2025-02-08,Delivered
10558,8,TRK00012278,2025-08-09,2025-08-18,Delivered
4781,8,TRK00012279,2025-04-14,2025-04-19,Delivered
9306,2,TRK00012280,2025-11-30,2025-12-07,Delivered
10232,4,TRK00012281,2025-02-01,2025-02-08,Delivered
15589,2,TRK00012282,2025-08-30,2025-09-05,Delivered
11439,1,TRK00012283,2025-02-07,2025-02-16,Delivered
7642,3,TRK00012284,2026-03-05,2026-03-13,In Transit
9209,6,TRK00012285,2025-05-19,2025-05-25,Delivered
6084,2,TRK00012286,2025-10-05,2025-10-15,In Transit
7501,7,TRK00012287,2025-11-07,2025-11-09,Delivered
17276,3,TRK00012288,2025-03-22,2025-04-01,In Transit
8229,1,TRK00012289,2025-03-05,2025-03-08,Delivered
3129,1,TRK00012290,2025-03-03,2025-03-11,Delivered
11819,10,TRK00012291,2026-05-28,2026-06-04,Delivered
15144,1,TRK00012292,2025-07-02,2025-07-04,Shipped
8501,1,TRK00012293,2026-02-02,2026-02-09,Delivered
13041,3,TRK00012294,2024-10-31,2024-11-08,In Transit
2419,2,TRK00012295,2026-03-13,2026-03-18,Delivered
3195,5,TRK00012296,2025-10-02,2025-10-04,In Transit
13812,8,TRK00012297,2024-07-24,2024-08-02,Delivered
15642,7,TRK00012298,2026-02-15,2026-02-18,In Transit
15659,7,TRK00012299,2025-03-06,2025-03-12,Returned
9840,7,TRK00012300,2025-04-02,2025-04-03,Delivered
3667,5,TRK00012301,2024-11-11,2024-11-17,Delivered
7256,9,TRK00012302,2025-04-06,2025-04-15,Shipped
9042,9,TRK00012303,2026-07-04,2026-07-10,Shipped
19261,7,TRK00012304,2025-07-28,2025-07-30,Shipped
19993,9,TRK00012305,2025-05-07,2025-05-17,Delivered
12823,6,TRK00012306,2024-08-25,2024-08-30,Delivered
15657,5,TRK00012307,2025-10-17,2025-10-25,In Transit
96,6,TRK00012308,2024-12-09,2024-12-13,Delivered
13017,1,TRK00012309,2025-06-15,2025-06-23,Delivered
15389,10,TRK00012310,2025-02-18,2025-02-25,Delivered
3834,2,TRK00012311,2025-12-27,2026-01-05,Delivered
2939,7,TRK00012312,2025-01-01,2025-01-09,Delivered
18219,8,TRK00012313,2025-08-05,2025-08-12,Delivered
18702,2,TRK00012314,2025-12-19,2025-12-20,Delivered
2924,3,TRK00012315,2025-11-04,2025-11-12,Delivered
14129,3,TRK00012316,2025-11-09,2025-11-18,Delivered
7241,10,TRK00012317,2025-03-07,2025-03-15,In Transit
449,7,TRK00012318,2025-03-11,2025-03-17,Shipped
4517,7,TRK00012319,2025-12-18,2025-12-25,Delivered
19284,10,TRK00012320,2025-09-05,2025-09-10,Delivered
2764,7,TRK00012321,2024-10-03,2024-10-06,Delivered
8719,2,TRK00012322,2025-02-20,2025-03-02,Delivered
1708,8,TRK00012323,2024-12-03,2024-12-13,Delivered
8147,9,TRK00012324,2025-07-19,2025-07-26,Delivered
9426,2,TRK00012325,2025-06-10,2025-06-12,In Transit
9892,8,TRK00012326,2026-01-11,2026-01-16,Delivered
12126,9,TRK00012327,2025-09-11,2025-09-12,Returned
10388,5,TRK00012328,2026-07-04,2026-07-11,Delivered
5722,2,TRK00012329,2026-02-02,2026-02-08,Delivered
8869,5,TRK00012330,2024-07-13,2024-07-20,Delivered
15481,6,TRK00012331,2026-06-16,2026-06-21,Delivered
14892,6,TRK00012332,2025-01-18,2025-01-28,In Transit
6420,10,TRK00012333,2024-10-06,2024-10-13,Delivered
17349,9,TRK00012334,2024-08-06,2024-08-15,Delivered
10630,8,TRK00012335,2025-03-11,2025-03-17,Delivered
15594,5,TRK00012336,2026-05-27,2026-06-04,Delivered
12677,8,TRK00012337,2026-02-14,2026-02-24,Delivered
11773,7,TRK00012338,2025-12-17,2025-12-18,In Transit
15860,8,TRK00012339,2025-03-06,2025-03-09,Delivered
14533,7,TRK00012340,2025-01-29,2025-02-05,Delivered
4269,4,TRK00012341,2026-05-28,2026-05-29,Delivered
5601,7,TRK00012342,2025-01-19,2025-01-23,Delivered
7871,2,TRK00012343,2025-04-02,2025-04-09,Delivered
14578,4,TRK00012344,2024-10-12,2024-10-14,Delivered
14122,10,TRK00012345,2026-04-01,2026-04-05,Delivered
13401,9,TRK00012346,2026-04-09,2026-04-11,In Transit
17955,3,TRK00012347,2025-05-14,2025-05-16,Shipped
19178,7,TRK00012348,2024-10-18,2024-10-26,Delivered
15316,6,TRK00012349,2024-11-23,2024-11-26,Shipped
13457,1,TRK00012350,2026-02-21,2026-02-27,Delivered
16532,2,TRK00012351,2026-04-05,2026-04-08,In Transit
800,10,TRK00012352,2026-03-18,2026-03-22,Delivered
9145,3,TRK00012353,2026-01-08,2026-01-11,Shipped
8670,3,TRK00012354,2024-11-22,2024-11-26,In Transit
6162,10,TRK00012355,2026-03-25,2026-03-27,Shipped
1071,3,TRK00012356,2026-04-06,2026-04-12,In Transit
585,7,TRK00012357,2024-10-22,2024-10-29,Shipped
13562,10,TRK00012358,2026-03-27,2026-03-28,Delivered
2448,8,TRK00012359,2024-12-21,2024-12-25,Delivered
325,8,TRK00012360,2026-03-31,2026-04-01,Shipped
16164,10,TRK00012361,2024-11-29,2024-12-06,Delivered
1936,4,TRK00012362,2026-06-24,2026-07-01,In Transit
1180,6,TRK00012363,2026-04-18,2026-04-22,Delivered
11743,7,TRK00012364,2024-11-03,2024-11-07,Delivered
8052,2,TRK00012365,2025-02-21,2025-02-25,Delivered
14273,9,TRK00012366,2025-04-17,2025-04-23,Delivered
1315,9,TRK00012367,2025-04-15,2025-04-24,Shipped
2544,4,TRK00012368,2024-11-15,2024-11-25,Delivered
3599,10,TRK00012369,2025-11-16,2025-11-19,Delivered
18528,7,TRK00012370,2025-04-08,2025-04-14,Delivered
11536,5,TRK00012371,2024-12-29,2024-12-30,Delivered
18314,7,TRK00012372,2025-12-03,2025-12-05,Delivered
11976,4,TRK00012373,2026-01-30,2026-02-09,Shipped
10613,9,TRK00012374,2025-06-14,2025-06-22,Delivered
10170,10,TRK00012375,2025-12-27,2026-01-06,Returned
4850,8,TRK00012376,2026-01-28,2026-02-06,Delivered
12629,3,TRK00012377,2025-11-02,2025-11-10,In Transit
11085,9,TRK00012378,2025-12-31,2026-01-01,In Transit
15755,3,TRK00012379,2025-09-07,2025-09-10,Delivered
11222,4,TRK00012380,2025-12-07,2025-12-14,Delivered
10015,8,TRK00012381,2026-02-26,2026-03-06,In Transit
9788,3,TRK00012382,2025-08-24,2025-09-02,Delivered
2547,9,TRK00012383,2025-08-15,2025-08-22,Returned
19749,1,TRK00012384,2026-06-06,2026-06-08,In Transit
2600,10,TRK00012385,2026-01-02,2026-01-07,Shipped
10862,5,TRK00012386,2026-07-02,2026-07-05,Delivered
6273,1,TRK00012387,2024-11-20,2024-11-28,Shipped
15614,3,TRK00012388,2025-08-19,2025-08-29,Delivered
13824,1,TRK00012389,2026-04-11,2026-04-15,In Transit
5781,6,TRK00012390,2025-10-03,2025-10-06,Delivered
4227,5,TRK00012391,2025-10-07,2025-10-13,Delivered
19135,8,TRK00012392,2025-05-30,2025-06-01,Delivered
13589,5,TRK00012393,2025-08-31,2025-09-09,Delivered
15903,4,TRK00012394,2025-10-01,2025-10-11,In Transit
11781,10,TRK00012395,2024-12-03,2024-12-10,Delivered
17058,2,TRK00012396,2024-09-19,2024-09-20,Delivered
1726,10,TRK00012397,2024-08-07,2024-08-13,Delivered
11850,6,TRK00012398,2024-11-08,2024-11-13,Delivered
2651,8,TRK00012399,2026-03-29,2026-04-07,Shipped
6648,5,TRK00012400,2025-01-02,2025-01-03,Delivered
14907,7,TRK00012401,2024-09-15,2024-09-19,Delivered
14103,1,TRK00012402,2025-02-03,2025-02-04,Delivered
15755,1,TRK00012403,2025-05-16,2025-05-19,Delivered
4204,10,TRK00012404,2026-04-07,2026-04-17,Delivered
11973,10,TRK00012405,2025-03-21,2025-03-25,Delivered
4746,10,TRK00012406,2024-12-16,2024-12-22,Delivered
18434,10,TRK00012407,2024-12-03,2024-12-05,In Transit
844,7,TRK00012408,2025-07-08,2025-07-16,In Transit
8249,4,TRK00012409,2024-12-05,2024-12-07,Delivered
15718,5,TRK00012410,2025-10-08,2025-10-16,Shipped
13269,8,TRK00012411,2024-09-18,2024-09-27,In Transit
8304,6,TRK00012412,2025-11-01,2025-11-09,Delivered
2735,9,TRK00012413,2025-11-04,2025-11-06,Shipped
9787,7,TRK00012414,2025-05-24,2025-06-03,In Transit
19444,7,TRK00012415,2025-12-31,2026-01-09,Shipped
17099,5,TRK00012416,2026-05-08,2026-05-09,Delivered
18795,9,TRK00012417,2026-06-15,2026-06-24,Delivered
13730,10,TRK00012418,2025-03-27,2025-04-01,Delivered
6697,5,TRK00012419,2026-04-01,2026-04-09,Delivered
12374,3,TRK00012420,2025-02-25,2025-03-07,Shipped
16271,2,TRK00012421,2026-07-10,2026-07-20,Shipped
1343,2,TRK00012422,2026-06-25,2026-06-30,Delivered
11837,5,TRK00012423,2026-05-28,2026-05-31,Delivered
13529,6,TRK00012424,2025-06-22,2025-06-28,In Transit
17438,10,TRK00012425,2025-08-09,2025-08-15,Delivered
10844,1,TRK00012426,2025-08-05,2025-08-14,Delivered
7084,5,TRK00012427,2025-03-17,2025-03-24,Delivered
5015,5,TRK00012428,2025-06-29,2025-07-05,Returned
10779,9,TRK00012429,2025-06-15,2025-06-22,Delivered
18012,10,TRK00012430,2026-02-19,2026-02-20,Delivered
10692,4,TRK00012431,2026-06-04,2026-06-12,Delivered
12277,6,TRK00012432,2026-07-02,2026-07-09,Delivered
19163,9,TRK00012433,2025-02-15,2025-02-17,Shipped
5194,4,TRK00012434,2025-06-13,2025-06-22,Delivered
9010,1,TRK00012435,2026-02-06,2026-02-12,Delivered
8912,10,TRK00012436,2025-06-17,2025-06-22,Delivered
13811,9,TRK00012437,2025-10-24,2025-11-01,In Transit
5138,4,TRK00012438,2026-06-07,2026-06-10,Returned
7428,6,TRK00012439,2025-11-27,2025-12-03,Delivered
9559,6,TRK00012440,2025-03-16,2025-03-26,Delivered
17093,5,TRK00012441,2025-08-08,2025-08-09,Delivered
16010,7,TRK00012442,2026-05-23,2026-06-02,In Transit
8011,5,TRK00012443,2025-11-29,2025-12-09,Delivered
9444,3,TRK00012444,2025-10-15,2025-10-21,Returned
9668,1,TRK00012445,2025-08-04,2025-08-09,Delivered
18723,10,TRK00012446,2025-11-08,2025-11-13,Delivered
5315,5,TRK00012447,2026-05-05,2026-05-15,Delivered
17739,10,TRK00012448,2026-02-24,2026-03-04,Delivered
8468,6,TRK00012449,2026-04-27,2026-04-29,Delivered
3677,6,TRK00012450,2024-11-04,2024-11-11,Delivered
14982,7,TRK00012451,2025-07-25,2025-07-30,Delivered
16428,5,TRK00012452,2026-05-29,2026-06-06,In Transit
1637,2,TRK00012453,2026-07-04,2026-07-06,Delivered
19542,6,TRK00012454,2025-10-15,2025-10-21,Delivered
16306,3,TRK00012455,2025-09-07,2025-09-11,In Transit
13559,1,TRK00012456,2024-09-13,2024-09-21,In Transit
14603,6,TRK00012457,2024-12-29,2025-01-08,Delivered
12818,1,TRK00012458,2026-03-07,2026-03-12,Delivered
2420,4,TRK00012459,2026-02-21,2026-02-25,Delivered
17348,10,TRK00012460,2024-10-28,2024-10-30,In Transit
4401,10,TRK00012461,2026-04-30,2026-05-08,In Transit
15568,3,TRK00012462,2025-05-20,2025-05-26,Delivered
15440,7,TRK00012463,2025-10-13,2025-10-20,In Transit
1350,3,TRK00012464,2026-01-16,2026-01-26,Delivered
17635,8,TRK00012465,2026-06-07,2026-06-08,Delivered
4122,7,TRK00012466,2024-08-15,2024-08-17,In Transit
11574,5,TRK00012467,2024-08-12,2024-08-22,Delivered
18451,5,TRK00012468,2025-03-04,2025-03-13,Shipped
8619,3,TRK00012469,2025-08-03,2025-08-06,Delivered
12814,10,TRK00012470,2024-11-13,2024-11-16,Delivered
4471,1,TRK00012471,2026-04-25,2026-05-01,Shipped
13612,9,TRK00012472,2025-06-27,2025-06-29,Shipped
14606,9,TRK00012473,2025-11-10,2025-11-16,Delivered
1022,3,TRK00012474,2026-05-03,2026-05-04,Returned
8404,10,TRK00012475,2025-01-30,2025-01-31,Delivered
2933,5,TRK00012476,2024-09-05,2024-09-14,Delivered
962,3,TRK00012477,2024-08-14,2024-08-18,Delivered
15489,2,TRK00012478,2025-07-17,2025-07-22,Delivered
15918,5,TRK00012479,2026-04-04,2026-04-08,Delivered
16824,10,TRK00012480,2025-10-30,2025-11-08,Delivered
12358,10,TRK00012481,2024-12-24,2025-01-01,Delivered
4895,1,TRK00012482,2025-11-21,2025-11-22,Delivered
5873,9,TRK00012483,2026-07-02,2026-07-04,Delivered
12310,4,TRK00012484,2024-11-10,2024-11-14,Delivered
9047,6,TRK00012485,2024-11-08,2024-11-15,Returned
8900,6,TRK00012486,2025-04-27,2025-05-01,Delivered
8550,3,TRK00012487,2025-10-30,2025-11-09,Delivered
17708,4,TRK00012488,2024-10-22,2024-11-01,Shipped
7872,6,TRK00012489,2025-02-23,2025-02-28,Delivered
14272,10,TRK00012490,2024-08-29,2024-09-06,Shipped
9006,2,TRK00012491,2026-02-23,2026-03-04,In Transit
629,2,TRK00012492,2024-12-08,2024-12-11,Shipped
4381,6,TRK00012493,2025-07-27,2025-07-29,Shipped
13860,6,TRK00012494,2025-11-24,2025-12-04,Shipped
17036,3,TRK00012495,2025-11-23,2025-12-02,Returned
5497,8,TRK00012496,2025-06-02,2025-06-03,In Transit
17575,5,TRK00012497,2025-01-20,2025-01-23,In Transit
18329,5,TRK00012498,2025-03-21,2025-03-24,Delivered
19419,1,TRK00012499,2025-10-01,2025-10-05,Delivered
2735,2,TRK00012500,2026-06-19,2026-06-29,Delivered
19201,1,TRK00012501,2025-11-08,2025-11-10,Delivered
15894,9,TRK00012502,2025-10-29,2025-10-30,Delivered
13006,5,TRK00012503,2025-02-06,2025-02-12,Shipped
16134,5,TRK00012504,2024-09-30,2024-10-07,Delivered
10322,3,TRK00012505,2026-05-16,2026-05-22,Returned
3218,7,TRK00012506,2025-10-20,2025-10-22,Delivered
11026,10,TRK00012507,2024-10-30,2024-10-31,In Transit
17645,3,TRK00012508,2026-04-26,2026-05-04,Delivered
12169,1,TRK00012509,2025-11-04,2025-11-05,In Transit
12497,4,TRK00012510,2025-04-17,2025-04-24,Delivered
9606,10,TRK00012511,2025-05-17,2025-05-27,Delivered
13884,8,TRK00012512,2026-05-30,2026-06-05,Delivered
5714,3,TRK00012513,2025-06-06,2025-06-14,Delivered
17853,10,TRK00012514,2024-11-10,2024-11-20,Delivered
1102,5,TRK00012515,2024-08-16,2024-08-22,In Transit
16679,5,TRK00012516,2025-02-25,2025-03-06,Delivered
11450,6,TRK00012517,2024-12-22,2024-12-29,In Transit
2333,4,TRK00012518,2026-01-21,2026-01-22,Delivered
4154,1,TRK00012519,2025-06-12,2025-06-21,Delivered
15894,6,TRK00012520,2025-03-13,2025-03-22,Shipped
333,3,TRK00012521,2026-06-15,2026-06-25,Delivered
1131,6,TRK00012522,2024-07-29,2024-08-05,Shipped
10286,5,TRK00012523,2024-08-24,2024-08-30,Delivered
424,2,TRK00012524,2025-07-12,2025-07-18,Delivered
16301,3,TRK00012525,2024-08-30,2024-09-08,Shipped
12016,8,TRK00012526,2024-11-05,2024-11-08,Delivered
7008,1,TRK00012527,2024-09-20,2024-09-23,In Transit
15407,8,TRK00012528,2025-01-15,2025-01-25,Delivered
16446,6,TRK00012529,2025-02-15,2025-02-25,In Transit
741,2,TRK00012530,2025-03-27,2025-03-29,Delivered
8497,3,TRK00012531,2024-09-22,2024-09-23,Delivered
7498,4,TRK00012532,2024-07-30,2024-08-08,Delivered
4311,2,TRK00012533,2025-03-29,2025-04-06,Delivered
12033,5,TRK00012534,2024-08-23,2024-08-26,Shipped
10651,7,TRK00012535,2026-06-07,2026-06-10,Delivered
414,6,TRK00012536,2025-07-17,2025-07-26,Shipped
9325,8,TRK00012537,2025-07-10,2025-07-16,Delivered
19340,9,TRK00012538,2024-08-27,2024-09-05,Delivered
1779,4,TRK00012539,2026-04-14,2026-04-18,Delivered
14529,2,TRK00012540,2024-09-20,2024-09-30,Delivered
8668,5,TRK00012541,2026-02-21,2026-02-25,In Transit
17729,5,TRK00012542,2025-03-15,2025-03-21,Returned
4768,6,TRK00012543,2026-05-16,2026-05-22,Delivered
10266,3,TRK00012544,2026-07-08,2026-07-16,Delivered
5349,7,TRK00012545,2025-12-13,2025-12-20,Delivered
3901,10,TRK00012546,2026-07-04,2026-07-14,Delivered
14612,2,TRK00012547,2026-04-12,2026-04-17,Delivered
437,6,TRK00012548,2025-12-25,2025-12-26,Delivered
1216,3,TRK00012549,2025-06-17,2025-06-21,Delivered
3421,7,TRK00012550,2025-08-25,2025-08-27,In Transit
18506,2,TRK00012551,2024-09-21,2024-09-30,Delivered
13826,1,TRK00012552,2025-07-12,2025-07-14,Delivered
6564,8,TRK00012553,2025-06-06,2025-06-16,Shipped
3798,9,TRK00012554,2025-05-28,2025-05-29,Delivered
12400,3,TRK00012555,2025-02-04,2025-02-09,Delivered
18083,5,TRK00012556,2026-05-23,2026-06-01,Delivered
879,5,TRK00012557,2026-06-12,2026-06-18,Shipped
8921,5,TRK00012558,2025-02-09,2025-02-15,Delivered
9404,7,TRK00012559,2024-07-21,2024-07-26,Returned
19967,3,TRK00012560,2025-01-12,2025-01-20,In Transit
5067,5,TRK00012561,2024-11-29,2024-12-05,Delivered
10878,7,TRK00012562,2025-07-16,2025-07-22,Shipped
9620,7,TRK00012563,2026-01-15,2026-01-20,Delivered
1380,1,TRK00012564,2025-09-02,2025-09-03,Delivered
6967,5,TRK00012565,2026-03-14,2026-03-21,Delivered
5760,2,TRK00012566,2024-07-29,2024-08-02,Delivered
7259,1,TRK00012567,2025-11-23,2025-11-29,Delivered
1558,5,TRK00012568,2024-12-30,2025-01-08,Delivered
5927,3,TRK00012569,2024-09-11,2024-09-19,Delivered
17241,3,TRK00012570,2025-12-22,2025-12-30,Delivered
13794,8,TRK00012571,2025-07-01,2025-07-03,Delivered
17877,6,TRK00012572,2025-03-07,2025-03-12,Delivered
15467,4,TRK00012573,2026-06-30,2026-07-02,Delivered
16491,6,TRK00012574,2025-09-02,2025-09-04,Delivered
14095,6,TRK00012575,2026-06-20,2026-06-26,Shipped
18278,9,TRK00012576,2025-02-10,2025-02-19,Returned
14159,2,TRK00012577,2024-11-29,2024-12-04,In Transit
1192,6,TRK00012578,2024-10-04,2024-10-07,Delivered
3245,5,TRK00012579,2026-06-27,2026-07-05,Delivered
16538,7,TRK00012580,2025-09-21,2025-09-28,Delivered
16129,2,TRK00012581,2025-05-15,2025-05-25,Delivered
1698,8,TRK00012582,2025-11-27,2025-12-05,Delivered
1000,9,TRK00012583,2025-10-09,2025-10-15,In Transit
18350,9,TRK00012584,2024-11-04,2024-11-05,In Transit
3664,9,TRK00012585,2025-01-09,2025-01-17,Delivered
18939,1,TRK00012586,2025-10-11,2025-10-13,Delivered
851,2,TRK00012587,2026-05-11,2026-05-19,Delivered
19158,4,TRK00012588,2025-08-11,2025-08-15,Delivered
18543,5,TRK00012589,2025-05-23,2025-06-01,Delivered
13066,9,TRK00012590,2025-01-14,2025-01-15,Delivered
19684,3,TRK00012591,2025-07-08,2025-07-14,Delivered
6257,3,TRK00012592,2025-03-29,2025-03-30,Delivered
10166,2,TRK00012593,2024-07-24,2024-08-01,Shipped
3800,7,TRK00012594,2025-10-04,2025-10-10,Delivered
7311,4,TRK00012595,2026-05-13,2026-05-23,Shipped
5988,3,TRK00012596,2024-09-28,2024-10-03,Delivered
15078,9,TRK00012597,2025-08-11,2025-08-21,Delivered
7481,4,TRK00012598,2026-05-14,2026-05-21,Shipped
8594,5,TRK00012599,2025-04-14,2025-04-22,Shipped
11572,8,TRK00012600,2025-08-17,2025-08-26,Shipped
5889,1,TRK00012601,2025-05-29,2025-06-02,In Transit
1899,4,TRK00012602,2025-06-07,2025-06-17,In Transit
3277,6,TRK00012603,2026-06-30,2026-07-04,Delivered
10102,1,TRK00012604,2026-03-15,2026-03-23,Delivered
15989,10,TRK00012605,2026-01-28,2026-02-03,Shipped
6983,7,TRK00012606,2026-06-20,2026-06-21,In Transit
14827,4,TRK00012607,2026-04-19,2026-04-29,Delivered
7677,1,TRK00012608,2025-06-09,2025-06-17,Shipped
4920,3,TRK00012609,2026-04-21,2026-04-26,Returned
2045,6,TRK00012610,2024-10-04,2024-10-05,In Transit
19672,5,TRK00012611,2024-09-26,2024-09-29,Delivered
1859,1,TRK00012612,2024-11-19,2024-11-29,Delivered
9926,5,TRK00012613,2025-05-14,2025-05-20,Delivered
13711,9,TRK00012614,2024-10-04,2024-10-10,Delivered
12891,9,TRK00012615,2025-03-12,2025-03-15,Delivered
12539,2,TRK00012616,2025-04-15,2025-04-22,Delivered
14460,3,TRK00012617,2024-12-30,2025-01-08,Delivered
13393,4,TRK00012618,2025-09-09,2025-09-10,Delivered
16412,8,TRK00012619,2026-04-09,2026-04-16,Delivered
1565,2,TRK00012620,2025-10-06,2025-10-15,Delivered
8610,6,TRK00012621,2025-12-30,2025-12-31,Delivered
19037,7,TRK00012622,2025-09-16,2025-09-17,Shipped
17863,10,TRK00012623,2024-07-17,2024-07-20,Returned
13515,8,TRK00012624,2025-04-22,2025-04-23,Delivered
14385,5,TRK00012625,2024-12-27,2025-01-02,Delivered
1428,5,TRK00012626,2025-04-22,2025-04-23,Returned
8357,7,TRK00012627,2025-05-24,2025-06-01,Delivered
15718,10,TRK00012628,2026-03-24,2026-04-01,Delivered
8091,4,TRK00012629,2025-02-12,2025-02-18,Delivered
2287,8,TRK00012630,2026-01-23,2026-02-01,Delivered
12362,10,TRK00012631,2026-05-31,2026-06-06,Delivered
5549,3,TRK00012632,2026-01-13,2026-01-23,Delivered
15508,1,TRK00012633,2026-02-06,2026-02-08,Delivered
13594,9,TRK00012634,2025-01-25,2025-01-27,Returned
9338,3,TRK00012635,2025-06-24,2025-06-26,Shipped
1078,3,TRK00012636,2025-07-18,2025-07-19,Delivered
19033,10,TRK00012637,2025-06-05,2025-06-09,Shipped
5208,3,TRK00012638,2026-06-10,2026-06-19,In Transit
2303,6,TRK00012639,2026-01-02,2026-01-05,Delivered
7131,6,TRK00012640,2025-03-20,2025-03-28,Shipped
7565,1,TRK00012641,2025-10-07,2025-10-16,Shipped
10846,1,TRK00012642,2024-08-18,2024-08-25,Delivered
10580,5,TRK00012643,2024-10-20,2024-10-30,Delivered
10790,4,TRK00012644,2025-04-03,2025-04-09,Delivered
7203,6,TRK00012645,2024-10-19,2024-10-21,Delivered
7920,4,TRK00012646,2025-03-07,2025-03-10,Delivered
15169,9,TRK00012647,2025-11-25,2025-11-27,Delivered
8812,10,TRK00012648,2024-09-27,2024-10-06,Delivered
3359,10,TRK00012649,2025-01-01,2025-01-10,Delivered
17252,10,TRK00012650,2025-12-05,2025-12-12,Shipped
17534,1,TRK00012651,2024-10-09,2024-10-12,Delivered
1091,9,TRK00012652,2025-12-01,2025-12-10,Delivered
11549,1,TRK00012653,2025-05-23,2025-05-31,In Transit
7129,3,TRK00012654,2024-11-15,2024-11-25,Delivered
15117,5,TRK00012655,2026-07-09,2026-07-15,Delivered
16278,3,TRK00012656,2025-10-03,2025-10-06,In Transit
